ID,SRCIP,DSTIP,SRCPORT,DSTPORT,PROTOCOLID,RECEIVETIME
1901,222.66.50.183,123.125.115.38,64411,80,58,1462238144
1902,222.66.50.182,123.125.115.38,51452,80,58,1462238144
1946,222.66.50.183,119.75.219.85,50596,80,58,1462238144
1947,101.230.193.52,183.232.40.146,11550,80,58,1462238144
1948,101.230.193.51,183.232.42.224,23000,80,58,1462238144
1949,183.232.42.224,101.230.193.51,80,23000,58,1462238144
1950,101.230.193.50,112.80.248.66,2990,80,58,1462238144
1951,222.66.50.180,119.75.219.85,1806,80,58,1462238144
1952,101.230.193.55,61.164.153.98,4033,80,58,1462238144
1953,101.230.193.55,123.125.115.130,53778,80,58,1462238144
1954,101.230.193.51,123.125.115.38,50196,80,58,1462238144
1955,222.66.50.180,182.254.5.162,29428,80,58,1462238144
1956,12.118.33.60,12.118.2.189,1412,445,34,1462238144
2161,101.230.193.52,61.135.186.213,1206,80,58,1462238144
2162,101.230.193.52,119.75.219.121,3135,80,58,1462238144
2163,117.184.149.133,61.135.169.121,49733,80,58,1462238144
2164,101.230.193.53,61.135.186.100,50720,80,58,1462238144
2165,222.66.50.182,61.155.138.135,46162,80,58,1462238144
2166,101.230.193.55,123.125.115.38,51718,80,58,1462238144
2167,101.230.193.55,119.75.219.85,1325,80,58,1462238144
2168,222.66.50.181,123.125.115.112,3338,80,58,1462238144
2169,222.66.50.182,61.135.186.213,1673,80,58,1462238144
2170,12.118.142.222,180.149.144.107,50305,80,58,1462238144
2171,222.66.50.183,61.135.186.213,1450,80,58,1462238144
2172,58.67.203.228,101.230.193.52,80,11548,58,1462238144
2173,101.230.193.50,183.232.38.220,44033,80,58,1462238144
2174,183.232.38.220,101.230.193.50,80,44033,58,1462238144
2220,101.230.193.55,61.135.186.213,50408,80,58,1462238144
2221,222.66.50.181,61.164.153.95,49745,80,58,1462238144
2222,222.66.50.181,119.147.20.75,30062,8000,36,1462238144
2223,192.168.6.168,114.80.157.39,57358,80,58,1462238144
2224,211.144.94.50,222.66.50.183,80,2401,34,1462238144
2225,101.231.51.38,101.230.193.38,56403,21,49,1462238144
2226,12.118.71.53,115.239.211.125,1280,80,58,1462238144
2590,222.66.50.182,101.226.68.37,45556,80,58,1462238144
1743,101.230.193.52,61.155.138.151,11945,80,58,1462238145
1744,222.66.50.183,113.207.2.69,64614,80,58,1462238145
1745,125.39.211.54,140.206.182.227,8000,8774,36,1462238145
1788,192.168.44.123,101.227.131.50,38566,80,58,1462238145
1789,180.166.140.68,60.91.172.94,40772,29919,36,1462238145
1790,180.166.140.68,71.70.252.14,12413,29919,36,1462238145
1791,192.168.42.148,180.149.144.169,14803,80,58,1462238145
1957,101.230.193.55,119.75.219.121,50356,80,58,1462238145
1958,222.66.50.180,61.135.186.213,50357,80,58,1462238145
1959,180.166.140.84,121.14.74.192,45943,9910,36,1462238145
2002,192.168.48.179,115.239.210.144,51972,80,58,1462238145
2003,180.166.140.68,111.254.178.9,14668,29919,36,1462238145
2004,180.166.140.68,123.116.116.118,18500,30061,36,1462238145
2005,180.166.140.68,220.178.145.194,27855,30530,36,1462238145
2006,180.166.140.67,143.166.147.101,35638,80,58,1462238145
2227,101.230.193.53,61.135.186.213,50164,80,58,1462238145
2228,101.230.193.51,101.227.131.49,17673,80,58,1462238145
2229,101.230.193.55,113.108.23.60,28696,8000,36,1462238145
2230,12.118.135.76,140.207.135.38,57235,80,58,1462238145
2231,140.206.182.227,125.39.211.54,43271,9910,36,1462238145
2232,180.166.140.68,50.65.126.62,7937,29919,36,1462238145
2233,180.166.140.68,167.220.232.75,48813,29919,36,1462238145
2282,101.230.193.55,119.75.219.85,1495,80,58,1462238145
1792,222.66.50.180,123.125.115.112,51520,80,58,1462238146
1793,222.66.50.180,123.125.115.38,2972,80,58,1462238146
1794,192.168.32.99,119.147.20.75,29919,8000,36,1462238146
1795,101.230.193.50,101.226.103.106,49712,80,58,1462238146
1796,119.189.37.30,180.166.140.84,30851,54743,36,1462238146
1797,101.230.193.51,14.17.43.117,51342,80,58,1462238146
1798,12.118.12.48,12.118.2.189,55524,445,4,1462238146
1799,12.118.136.173,183.110.33.157,56386,80,58,1462238146
2007,101.230.193.50,119.75.219.85,1168,80,58,1462238146
2008,192.168.12.201,182.254.5.162,54027,80,58,1462238146
2009,192.168.48.116,115.239.210.144,54325,80,58,1462238146
2010,218.242.149.111,218.75.34.90,44734,7002,58,1462238146
2011,192.168.48.90,115.239.210.172,52487,80,58,1462238146
2012,12.118.12.48,12.118.2.189,55524,445,34,1462238146
2013,12.118.30.33,115.239.211.125,50948,80,58,1462238146
2283,192.168.2.9,118.26.231.8,8000,6613,36,1462238146
2284,12.118.77.218,58.63.234.233,57337,143,0,1462238146
2285,101.230.193.53,119.75.219.85,51273,80,58,1462238146
2286,192.168.56.118,114.80.130.90,42777,80,58,1462238146
2287,101.230.193.51,113.108.23.60,30441,8000,36,1462238146
2288,12.118.185.52,121.9.209.191,3685,80,58,1462238146
2289,12.118.2.189,12.118.12.48,445,55524,4,1462238146
1800,101.230.193.51,113.207.2.69,59736,80,58,1462238147
1801,101.230.193.50,119.147.20.75,30044,8000,36,1462238147
1845,192.168.56.118,61.151.186.16,45696,80,58,1462238147
1846,12.118.154.75,61.151.186.16,3441,80,58,1462238147
2014,101.230.193.51,119.75.218.70,44775,80,58,1462238147
2015,218.242.149.111,123.125.115.38,56775,80,58,1462238147
2060,183.160.69.213,180.166.140.67,30482,30659,36,1462238147
2064,12.118.198.47,123.125.115.188,55094,80,58,1462238147
2065,101.230.193.52,114.112.68.150,2960,80,58,1462238147
2290,218.242.149.112,211.167.62.203,30798,30505,36,1462238147
2291,101.230.193.51,61.164.153.67,47347,80,58,1462238147
2292,180.166.140.67,183.160.69.213,30659,30482,36,1462238147
2293,192.168.56.2,123.125.115.112,51681,80,58,1462238147
2294,12.118.30.118,115.239.210.144,4485,80,58,1462238147
1847,101.230.193.54,123.125.70.59,61491,80,58,1462238148
1848,192.168.226.34,115.239.210.144,53165,80,58,1462238148
1849,1.193.41.97,180.166.140.68,30355,58502,36,1462238148
1850,218.242.149.112,123.129.242.227,30556,80,58,1462238148
1851,101.230.193.52,120.27.135.225,4864,80,58,1462238148
1852,218.242.149.122,123.149.83.172,8833,30928,36,1462238148
1853,12.118.7.226,180.149.144.107,52463,80,58,1462238148
1854,12.118.36.222,180.149.144.107,1267,80,58,1462238148
1855,12.118.19.45,180.97.177.58,52680,80,58,1462238148
1856,12.118.28.246,180.149.144.107,2014,80,58,1462238148
1857,101.226.162.89,222.72.135.140,54799,80,58,1462238148
1858,12.118.51.37,180.149.144.107,2352,80,58,1462238148
1903,12.118.158.39,115.159.16.170,62291,13000,58,1462238148
1904,12.118.62.104,115.239.211.125,1454,80,58,1462238148
1905,12.118.76.146,117.144.242.122,52538,80,58,1462238148
1906,12.118.123.47,180.149.144.107,1682,80,58,1462238148
1907,12.118.154.171,115.239.210.82,2975,80,58,1462238148
1908,12.118.155.54,115.239.211.125,3478,80,58,1462238148
1909,12.118.12.121,220.181.111.21,50156,80,58,1462238148
1910,12.118.4.76,180.149.144.107,60450,80,58,1462238148
1911,12.118.4.215,58.61.39.130,54881,80,58,1462238148
1912,12.118.21.104,121.9.209.188,65077,80,58,1462238148
1913,12.118.19.45,121.9.209.244,52756,80,58,1462238148
1914,12.118.28.158,180.149.144.107,51519,80,58,1462238148
1915,123.149.83.172,218.242.149.122,30928,8833,36,1462238148
1916,12.118.51.225,123.129.242.139,57014,80,58,1462238148
1960,12.118.155.72,103.15.200.123,1154,80,58,1462238148
1961,12.118.160.217,119.167.151.56,4405,80,58,1462238148
1962,12.118.160.132,180.97.177.59,2856,80,58,1462238148
1963,12.118.160.217,111.7.132.98,4481,80,58,1462238148
1964,192.168.20.6,115.239.210.82,51886,80,58,1462238148
1965,183.232.38.220,101.230.193.50,80,44051,58,1462238148
1966,12.118.161.221,115.239.210.172,53142,80,58,1462238148
1967,12.118.182.64,121.43.72.79,27818,13000,58,1462238148
1968,12.118.162.83,111.13.100.81,50097,80,58,1462238148
1969,12.118.173.60,115.239.210.144,51025,80,58,1462238148
2016,222.66.50.180,101.226.103.106,58838,80,58,1462238148
2017,12.118.4.76,115.239.211.125,60451,80,58,1462238148
2018,12.118.4.193,180.149.131.24,50831,80,58,1462238148
2019,12.118.17.77,220.181.111.21,3592,80,58,1462238148
2020,12.118.19.45,183.60.209.35,52765,80,58,1462238148
2021,101.230.193.51,61.135.186.213,55852,80,58,1462238148
2022,12.118.29.91,180.149.144.107,1870,80,58,1462238148
2023,12.118.198.36,58.61.39.234,56479,80,58,1462238148
2024,12.118.62.114,115.239.211.125,7477,80,58,1462238148
2025,12.118.71.197,115.239.210.82,50127,80,58,1462238148
2026,12.118.114.71,115.239.211.125,1404,80,58,1462238148
2027,12.118.136.66,115.239.210.172,50251,80,58,1462238148
2028,12.118.142.222,180.149.144.107,50305,80,58,1462238148
2029,101.230.193.55,119.75.218.70,0,0,33,1462238148
2030,12.118.160.132,121.9.209.243,2853,80,58,1462238148
2041,12.118.64.124,115.239.211.125,27964,80,58,1462238148
2042,192.168.20.26,58.61.39.130,57422,80,58,1462238148
2043,12.118.109.156,180.149.144.107,2454,80,58,1462238148
2044,12.118.123.62,115.239.210.164,3145,80,58,1462238148
2045,12.118.154.53,115.239.211.125,2402,80,58,1462238148
2061,101.230.193.51,119.75.219.121,55846,80,58,1462238148
2062,180.166.140.68,223.19.214.212,21324,60101,36,1462238148
2063,218.242.149.111,36.250.90.24,21017,80,58,1462238148
2066,11.0.6.14,11.0.6.46,0,0,18,1462238148
2067,223.245.47.214,180.166.140.68,30375,32879,36,1462238148
2068,218.242.149.112,123.129.242.250,28872,80,58,1462238148
2069,58.20.102.96,180.166.140.84,30397,28448,36,1462238148
2070,12.118.160.216,180.149.144.107,1373,80,58,1462238148
2074,12.118.160.78,220.181.111.21,2826,80,58,1462238148
2075,12.118.160.132,111.7.132.99,2859,80,58,1462238148
2076,12.118.160.217,111.7.132.99,4476,80,58,1462238148
2077,12.118.160.217,121.9.209.131,4474,80,58,1462238148
2078,222.66.50.182,112.80.248.66,1283,80,58,1462238148
2079,140.206.182.227,61.135.186.213,20006,80,58,1462238148
2080,12.118.160.217,122.143.5.23,4506,80,58,1462238148
2081,12.118.167.76,180.149.144.107,53035,80,58,1462238148
2082,12.118.175.99,112.65.206.85,51400,8020,58,1462238148
2132,12.118.160.217,122.143.5.22,4409,80,58,1462238148
2133,192.168.48.166,180.149.144.107,50326,80,58,1462238148
2134,101.230.193.50,183.232.38.220,44051,80,58,1462238148
2135,12.118.161.26,115.239.210.172,3985,80,58,1462238148
2136,12.118.173.33,115.239.210.144,49988,80,58,1462238148
2137,12.118.162.35,115.239.210.144,51894,80,58,1462238148
2295,180.166.140.68,223.245.47.214,32879,30375,36,1462238148
1970,192.168.2.180,123.125.115.38,50421,80,58,1462238149
1971,12.118.196.154,112.65.206.85,53610,8020,58,1462238149
1972,12.118.76.192,159.106.121.75,0,0,33,1462238149
1973,12.118.2.170,12.118.2.111,0,0,18,1462238149
2071,12.118.135.95,115.239.211.112,4593,80,58,1462238149
2072,222.66.50.180,119.75.222.18,57438,80,58,1462238149
2083,101.230.193.51,123.125.70.59,2497,80,58,1462238149
2084,12.118.177.154,121.9.209.188,1976,80,58,1462238149
2085,12.118.12.60,12.118.2.189,1032,135,34,1462238149
2086,12.118.2.45,12.118.2.38,0,0,18,1462238149
2087,12.118.223.2,12.118.223.104,0,0,18,1462238149
2088,192.168.0.120,192.168.0.120,0,0,18,1462238149
2089,12.118.4.136,125.39.211.54,30294,8000,36,1462238149
2090,12.118.56.60,119.147.20.75,30680,8000,36,1462238149
2091,192.168.2.180,123.125.115.130,50424,80,58,1462238149
2092,12.118.77.150,113.108.23.60,30028,8000,36,1462238149
2093,12.118.81.95,113.108.23.60,30835,8000,36,1462238149
2094,12.118.104.56,119.147.20.75,30453,8000,36,1462238149
2095,12.118.156.100,119.147.20.75,30765,8000,36,1462238149
2096,12.118.166.112,119.147.20.75,30823,8000,36,1462238149
2097,12.118.177.164,113.108.23.60,29919,8000,36,1462238149
2117,12.118.77.141,113.108.23.60,30746,8000,36,1462238149
2118,12.118.47.40,119.147.20.75,30361,8000,36,1462238149
2119,12.118.56.215,119.147.20.75,30689,8000,36,1462238149
2120,12.118.136.32,113.108.23.60,30496,8000,36,1462238149
2121,12.118.104.146,119.147.20.75,30955,8000,36,1462238149
2122,12.118.191.57,119.147.20.75,30569,8000,36,1462238149
2123,222.66.50.180,119.75.219.121,3361,80,58,1462238149
2124,12.118.71.134,192.168.1.254,62510,161,57,1462238149
2125,12.118.104.68,192.168.1.103,53079,161,57,1462238149
2126,12.118.160.212,192.168.10.2,63281,161,57,1462238149
2127,12.118.223.246,12.118.98.102,7100,1943,36,1462238149
2128,12.118.63.245,192.168.15.39,54836,161,57,1462238149
2129,12.118.172.69,192.168.7.10,49590,161,57,1462238149
2130,12.118.223.214,12.118.1.149,61728,161,57,1462238149
2131,12.118.223.214,12.118.0.233,61728,161,57,1462238149
2138,222.66.50.181,113.108.23.60,30607,8000,36,1462238149
2139,12.118.176.142,115.239.210.82,54353,80,58,1462238149
2140,12.118.185.60,115.239.211.125,51801,80,58,1462238149
2141,10.111.222.33,10.111.222.33,0,0,18,1462238149
2142,12.118.2.169,12.118.2.237,0,0,18,1462238149
2143,12.118.198.47,12.118.2.201,3428,445,34,1462238149
2144,12.118.56.81,119.147.20.75,30798,8000,36,1462238149
2145,12.118.64.93,113.108.23.60,30466,8000,36,1462238149
2146,12.118.81.55,119.147.20.75,30033,8000,36,1462238149
2147,12.118.172.167,125.39.211.54,30198,8000,36,1462238149
2148,12.118.172.71,113.108.23.60,30722,8000,36,1462238149
2149,12.118.172.221,119.147.20.75,30861,8000,36,1462238149
2150,12.118.182.226,113.108.23.60,30966,8000,36,1462238149
2151,12.118.223.214,12.118.1.149,0,0,57,1462238149
2152,12.118.119.34,180.168.41.175,1052,161,57,1462238149
2153,12.118.73.149,192.168.1.121,62758,161,57,1462238149
2154,12.118.166.119,192.168.16.100,1099,161,57,1462238149
2155,12.118.98.102,12.118.223.246,1943,7100,36,1462238149
2156,12.118.71.134,192.168.1.254,62510,161,57,1462238149
2157,12.118.104.68,192.168.1.103,53079,161,57,1462238149
2158,12.118.160.212,192.168.10.2,63281,161,57,1462238149
2159,12.118.223.214,12.118.1.31,61728,161,57,1462238149
2160,12.118.71.134,192.168.1.254,62510,161,57,1462238149
2175,12.118.64.138,113.108.23.60,30126,8000,36,1462238149
2176,12.118.133.74,113.108.23.60,30076,8000,36,1462238149
2177,192.168.48.166,115.239.211.125,50329,80,58,1462238149
2178,12.118.176.141,113.108.23.60,44909,8000,36,1462238149
2179,12.118.142.155,113.108.23.60,30077,8000,36,1462238149
2180,12.118.161.91,119.147.20.75,30878,8000,36,1462238149
2181,12.118.186.42,113.108.23.60,30123,8000,36,1462238149
2182,12.118.104.103,210.14.72.2,52134,7709,34,1462238149
2183,111.206.61.180,222.72.135.151,37592,80,58,1462238149
2184,12.118.63.245,192.168.15.39,54836,161,57,1462238149
2185,12.118.172.69,192.168.7.10,49590,161,57,1462238149
2186,12.118.223.246,12.118.98.102,24154,161,57,1462238149
2187,12.118.119.34,180.168.41.175,1052,161,57,1462238149
2188,12.118.73.149,192.168.1.121,62758,161,57,1462238149
2189,12.118.166.119,192.168.16.100,1099,161,57,1462238149
2190,12.118.104.68,192.168.1.103,53079,161,57,1462238149
2191,12.118.166.119,192.168.16.100,1099,161,57,1462238149
2192,12.118.169.12,12.118.1.175,4107,161,57,1462238149
2193,12.118.223.214,12.118.0.143,61728,161,57,1462238149
2194,12.118.223.214,12.118.0.211,61728,161,57,1462238149
2195,101.230.193.50,143.166.147.101,51611,80,58,1462238149
2196,12.118.223.214,12.118.1.123,61728,161,57,1462238149
2197,12.118.223.214,12.118.1.133,61728,161,57,1462238149
2198,12.118.223.214,12.118.1.211,61728,161,57,1462238149
2199,12.118.20.96,61.164.153.93,58692,80,58,1462238149
2200,12.118.109.158,221.179.19.70,54904,8002,58,1462238149
2201,12.118.76.109,221.130.199.88,2739,80,58,1462238149
2202,12.118.154.103,101.227.66.158,1351,80,58,1462238149
2203,12.118.186.40,117.135.168.240,62841,80,58,1462238149
2205,12.118.63.245,192.168.15.39,54836,161,57,1462238149
2206,12.118.223.214,12.118.0.198,61728,161,57,1462238149
2207,192.168.48.106,113.108.23.60,30966,8000,36,1462238149
2208,12.118.223.214,12.118.0.176,61728,161,57,1462238149
2209,12.118.223.214,12.118.0.203,61728,161,57,1462238149
2210,12.118.223.214,12.118.0.210,61728,161,57,1462238149
2211,117.184.149.132,125.39.211.54,5811,8000,36,1462238149
2212,12.118.223.214,12.118.1.43,61728,161,57,1462238149
2213,12.118.223.214,12.118.1.127,61728,161,57,1462238149
2214,12.118.129.34,61.164.153.72,1756,80,58,1462238149
2215,101.230.193.55,183.60.15.198,41611,80,58,1462238149
2216,12.118.106.56,61.164.153.93,49343,80,58,1462238149
2217,12.118.92.39,115.239.211.112,31932,80,58,1462238149
2218,12.118.142.168,61.164.153.96,22337,80,58,1462238149
2219,101.230.193.52,113.207.2.69,49329,80,58,1462238149
2267,101.230.193.55,123.125.115.38,50043,80,58,1462238149
2268,12.118.119.34,180.168.41.175,1052,161,57,1462238149
2269,12.118.73.149,192.168.1.121,62758,161,57,1462238149
2270,12.118.172.69,192.168.7.10,49590,161,57,1462238149
2271,12.118.160.212,192.168.10.2,63281,161,57,1462238149
2272,12.118.223.214,12.118.0.112,61728,161,57,1462238149
2273,12.118.223.214,12.118.0.207,61728,161,57,1462238149
2274,12.118.223.214,12.118.0.209,61728,161,57,1462238149
2275,180.166.140.84,163.177.66.143,15116,8000,36,1462238149
2276,12.118.223.214,12.118.1.112,61728,161,57,1462238149
2277,12.118.223.214,12.118.1.191,61728,161,57,1462238149
